GEOID,Geographic Area Name,IT_WholeNum,IT_WhiteNum,IT_NHWhiteNum,IT_BlackNum,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate
23011,"Kennebec, Maine",102241,98201,97058,734,86.7,86.7,86.6,84.0
23013,"Knox, Maine",34083,32942,32597,111,89.3,89.1,89.0,93.3
23015,"Lincoln, Maine",27889,26987,26658,121,83.1,82.9,82.7,100.0
23017,"Oxford, Maine",46690,44803,44290,177,82.2,81.9,81.7,96.7
23019,"Penobscot, Maine",125053,118348,117300,851,86.2,86.0,86.0,83.9
23021,"Piscataquis, Maine",12257,11763,11653,70,74.4,74.2,74.2,81.4
23023,"Sagadahoc, Maine",30950,29604,29241,259,87.8,87.7,87.7,93.8
23025,"Somerset, Maine",40602,39358,38993,263,81.6,81.9,81.8,90.4
23027,"Waldo, Maine",32585,31405,31113,199,83.8,83.7,83.9,99.0
23029,"Washington, Maine",24449,22218,21826,205,80.2,80.1,80.0,94.9
23031,"York, Maine",180444,172946,170517,1159,89.7,90.0,89.9,68.4
24001,"Allegany, Maryland",52115,49251,48717,852,82.4,81.9,81.8,85.2
24003,"Anne Arundel, Maryland",517227,381131,359265,81292,93.3,93.9,94.3,90.7
24005,"Baltimore, Maryland",724775,437263,415699,208438,89.7,89.5,89.9,89.4
24009,"Calvert, Maryland",84602,69464,66681,9125,93.1,94.0,93.8,86.3
24011,"Caroline, Maryland",27820,22753,21615,3429,85.5,87.0,87.3,77.4
24013,"Carroll, Maryland",149249,137161,133555,4376,91.0,90.7,90.8,89.4
24015,"Cecil, Maryland",89284,78828,76399,5642,88.3,88.4,88.4,86.2
24017,"Charles, Maryland",142119,61268,56058,66345,90.4,88.8,89.0,91.8
24019,"Dorchester, Maryland",25617,17652,16906,6147,81.2,85.1,85.0,73.9
24021,"Frederick, Maryland",225474,181406,166535,21202,91.4,91.1,91.8,89.6
24023,"Garrett, Maryland",23313,22790,22671,32,81.7,81.8,81.7,55.2
24025,"Harford, Maryland",230014,182384,176626,30431,91.8,92.4,92.5,88.6
24027,"Howard, Maryland",303594,173372,158640,55253,96.0,96.1,96.4,93.4
24029,"Kent, Maryland",14121,12062,11788,1500,79.0,82.7,83.4,59.5
24031,"Montgomery, Maryland",966998,517736,432059,174196,93.5,94.3,95.4,91.9
24033,"Prince George's, Maryland",789721,127570,96645,506608,88.7,90.0,90.6,89.9
24035,"Queen Anne's, Maryland",44009,40103,39071,2263,89.5,91.0,91.5,73.1
24037,"St. Mary's, Maryland",92888,74064,70450,11425,84.9,86.7,86.9,72.0
24039,"Somerset, Maryland",15305,9943,9740,4557,77.8,80.7,80.6,71.1
24041,"Talbot, Maryland",32996,27723,26205,2978,89.8,90.8,91.4,79.6
24043,"Washington, Maryland",117465,99028,95547,8903,83.2,83.0,83.0,78.6
24045,"Wicomico, Maryland",81061,55956,53834,19444,82.4,85.5,86.9,76.0
24047,"Worcester, Maryland",44693,38001,36718,4756,87.8,89.6,89.5,74.2
24510,"Baltimore city, Maryland",460325,153443,140325,271605,78.6,86.5,87.7,74.1
25001,"Barnstable, Massachusetts",191838,175835,171977,5267,91.0,91.0,91.3,88.2
25003,"Berkshire, Massachusetts",104816,96083,93645,2098,87.6,87.8,87.8,78.3
25005,"Bristol, Massachusetts",473214,404043,391164,17931,86.7,87.9,88.0,80.4
25007,"Dukes, Massachusetts",14408,12973,12551,580,84.5,85.8,85.5,79.0
25009,"Essex, Massachusetts",682372,554070,490999,27194,89.1,90.7,91.4,85.0
25011,"Franklin, Massachusetts",59972,56056,54789,611,86.9,86.9,86.9,94.7
25013,"Hampden, Massachusetts",378887,309501,245228,31294,83.6,83.9,86.7,78.4
25015,"Hampshire, Massachusetts",126090,113041,108824,2642,91.4,91.1,91.5,85.7
25017,"Middlesex, Massachusetts",1430897,1104197,1038691,71879,92.7,92.9,93.2,89.2
25019,"Nantucket, Massachusetts",10340,9174,8948,672,95.0,95.4,95.3,87.5
25021,"Norfolk, Massachusetts",639351,497093,479785,43601,93.7,93.6,93.5,92.3
25023,"Plymouth, Massachusetts",463818,387612,377254,43632,92.0,92.6,92.6,87.9
25025,"Suffolk, Massachusetts",663030,370270,299609,144868,88.6,90.9,91.3,83.6
25027,"Worcester, Massachusetts",717103,600870,551284,33206,90.2,90.1,90.5,88.6
26001,"Alcona, Michigan",7810,7571,7476,8,76.4,76.2,76.1,57.1
26003,"Alger, Michigan",6439,5846,5744,16,79.4,78.8,78.5,100.0
26005,"Allegan, Michigan",95002,88876,85183,1063,82.7,82.6,83.7,76.6
26007,"Alpena, Michigan",23177,22521,22240,70,82.8,82.8,82.7,92.1
26009,"Antrim, Michigan",19020,18471,18223,54,82.9,83.7,83.7,68.4
26011,"Arenac, Michigan",11482,11062,10901,42,77.2,77.2,77.3,100.0
26013,"Baraga, Michigan",5867,4614,4586,16,80.7,79.5,79.7,100.0
26015,"Barry, Michigan",51047,49302,48062,287,85.3,85.4,85.2,78.0
26017,"Bay, Michigan",89265,84638,80437,1359,86.9,86.9,86.9,81.4
26019,"Benzie, Michigan",15250,14617,14357,0,88.2,88.2,88.4,
26021,"Berrien, Michigan",119082,97317,93343,13483,79.3,81.7,82.2,62.9
26023,"Branch, Michigan",33330,31950,30797,112,81.0,80.7,80.8,94.1
26025,"Calhoun, Michigan",110482,90669,86438,10344,84.9,85.5,85.4,76.8
26027,"Cass, Michigan",41835,37612,36478,1930,81.9,82.7,82.7,74.6
26029,"Charlevoix, Michigan",21671,20668,20432,81,83.8,83.9,84.2,79.4
26031,"Cheboygan, Michigan",20233,18883,18739,69,80.6,80.4,80.8,58.5
26033,"Chippewa, Michigan",28587,20866,20531,381,84.1,83.4,83.2,73.4
26035,"Clare, Michigan",22833,21983,21622,61,75.6,75.4,75.2,84.7
26037,"Clinton, Michigan",69417,65064,62546,1165,89.4,89.3,89.4,88.3
26039,"Crawford, Michigan",11845,11475,11288,14,86.6,87.1,86.9,21.9
26041,"Delta, Michigan",28912,27093,26885,39,81.6,81.4,81.5,100.0
26043,"Dickinson, Michigan",20829,20005,19801,86,83.2,83.2,83.1,100.0
26045,"Eaton, Michigan",93572,80861,77527,6293,86.9,86.7,86.7,88.9
26047,"Emmet, Michigan",28228,26185,25822,154,86.6,86.8,86.6,75.1
26049,"Genesee, Michigan",329566,259472,251434,52711,81.9,86.1,86.1,66.3
26051,"Gladwin, Michigan",18309,17693,17430,38,73.1,72.7,72.5,90.5
26053,"Gogebic, Michigan",10331,9578,9516,199,74.8,74.0,73.9,100.0
26055,"Grand Traverse, Michigan",80167,76457,74996,394,89.1,89.3,89.8,69.7
26057,"Gratiot, Michigan",27692,26554,24975,376,78.9,78.8,78.5,88.7
26059,"Hillsdale, Michigan",34597,33587,33002,123,78.4,78.4,78.6,68.3
26061,"Houghton, Michigan",28282,26432,26143,220,84.7,85.0,85.1,100.0
26063,"Huron, Michigan",24156,23418,22955,95,78.4,78.4,78.3,81.2
26065,"Ingham, Michigan",232874,177037,166050,24320,85.7,87.5,87.7,76.0
26067,"Ionia, Michigan",51299,48949,47147,436,84.8,85.6,85.5,36.3
26069,"Iosco, Michigan",20590,19698,19259,106,82.9,82.7,82.5,89.8
26071,"Iron, Michigan",8176,7796,7662,17,75.8,75.2,75.0,100.0
26073,"Isabella, Michigan",50344,44428,43002,1007,78.5,78.4,78.1,72.2
26075,"Jackson, Michigan",129230,115746,112339,6942,86.7,87.1,87.1,76.0
26077,"Kalamazoo, Michigan",230779,187916,179762,23774,90.7,91.0,90.9,86.9
26079,"Kalkaska, Michigan",13697,13162,12879,111,78.6,78.5,78.3,90.2
26081,"Kent, Michigan",572885,461074,429126,49870,90.0,91.0,91.4,82.3
26083,"Keweenaw, Michigan",1566,1515,1510,16,74.7,74.3,74.2,100.0
26085,"Lake, Michigan",8039,7159,6963,475,69.8,70.8,70.3,57.6
26087,"Lapeer, Michigan",73619,71105,68326,136,85.5,85.4,85.5,88.9
26089,"Leelanau, Michigan",18931,17828,17333,21,89.1,90.1,90.2,65.6
26091,"Lenawee, Michigan",80332,76110,71107,1089,86.2,86.5,86.8,91.0
26093,"Livingston, Michigan",170579,164297,160885,837,90.5,90.3,90.3,92.3
26095,"Luce, Michigan",4100,3543,3484,4,78.1,77.7,77.8,26.7
26097,"Mackinac, Michigan",8258,6166,6044,157,78.7,78.9,78.6,52.2
26099,"Macomb, Michigan",776978,633545,618267,84134,90.2,90.7,90.6,84.9
26101,"Manistee, Michigan",19258,18069,17626,48,83.7,83.5,83.4,71.6
26103,"Marquette, Michigan",53489,50335,49723,334,85.1,85.0,84.9,85.2
26105,"Mason, Michigan",23315,22193,21363,134,81.8,82.0,81.8,79.3
26107,"Mecosta, Michigan",32528,30416,30017,634,80.8,80.7,80.9,64.9
26109,"Menominee, Michigan",18404,17325,17052,43,81.1,80.9,80.9,100.0
26111,"Midland, Michigan",71238,66308,65149,922,86.9,86.6,86.6,92.2
26113,"Missaukee, Michigan",12157,11691,11439,53,81.9,81.7,81.9,77.9
26115,"Monroe, Michigan",128450,121540,117634,2747,86.6,86.9,86.8,79.0
26117,"Montcalm, Michigan",46809,44980,43662,252,77.1,76.8,76.8,86.6
26119,"Montmorency, Michigan",7046,6827,6776,13,77.3,77.5,77.5,100.0
26121,"Muskegon, Michigan",139436,115736,109625,15808,83.7,85.0,85.2,74.9
26123,"Newaygo, Michigan",37044,34704,33736,384,77.9,78.2,78.0,83.5
26125,"Oakland, Michigan",1148002,866994,832876,145919,92.5,93.0,93.2,87.1
26127,"Oceana, Michigan",19979,18984,16812,135,77.7,77.7,78.6,97.8
26129,"Ogemaw, Michigan",16234,15726,15426,14,78.9,79.0,79.0,100.0
26131,"Ontonagon, Michigan",4544,4359,4300,14,78.4,78.2,78.0,100.0
26133,"Osceola, Michigan",16854,16297,16066,61,74.0,73.8,74.0,57.5
26135,"Oscoda, Michigan",5431,5238,5208,31,66.4,66.1,66.5,100.0
26137,"Otsego, Michigan",20681,19764,19517,106,86.0,85.7,85.7,100.0
26139,"Ottawa, Michigan",250593,225048,212306,3378,90.5,90.5,91.2,91.9
26141,"Presque Isle, Michigan",9776,9469,9380,16,78.2,78.1,78.0,45.7
26143,"Roscommon, Michigan",19492,18759,18425,16,82.6,82.3,82.2,100.0
26145,"Saginaw, Michigan",155532,120794,111467,25480,83.9,86.2,86.3,74.8
26147,"St. Clair, Michigan",138516,130098,126607,2618,87.9,88.2,88.0,80.3
26149,"St. Joseph, Michigan",49194,45283,42486,872,81.8,81.8,81.6,70.5
26151,"Sanilac, Michigan",30398,29464,28741,118,74.7,74.9,75.1,79.7
26153,"Schoolcraft, Michigan",6235,5350,5301,10,78.9,78.1,78.1,100.0
26155,"Shiawassee, Michigan",57432,55515,54034,348,84.9,84.9,84.8,91.8
26157,"Tuscola, Michigan",40335,39052,37935,269,78.0,78.2,78.1,78.4
26159,"Van Buren, Michigan",61115,53226,50416,1485,82.7,83.2,83.4,70.5
26161,"Washtenaw, Michigan",317850,237514,226795,34573,91.8,92.4,92.5,85.6
26163,"Wayne, Michigan",1382638,804706,754132,461490,79.7,87.1,87.6,68.9
26165,"Wexford, Michigan",26363,25152,24811,200,80.0,79.6,79.5,85.8
27001,"Aitkin, Minnesota",12393,11708,11600,49,79.6,79.1,79.0,87.5
27003,"Anoka, Minnesota",321473,268337,260939,20220,92.6,92.3,92.3,94.4
27005,"Becker, Minnesota",28582,25276,24896,111,85.2,86.1,86.2,76.6
27007,"Beltrami, Minnesota",36504,27720,27340,338,82.6,86.9,86.8,55.6
27009,"Benton, Minnesota",34409,31563,31077,1230,87.6,87.9,87.8,80.7
27011,"Big Stone, Minnesota",3981,3871,3860,0,82.3,82.0,83.1,
27013,"Blue Earth, Minnesota",56094,51016,49343,1966,89.1,89.0,88.9,83.7
27015,"Brown, Minnesota",20755,19720,19265,165,86.5,86.1,86.0,100.0
27017,"Carlton, Minnesota",27799,25668,25275,193,83.4,84.4,84.2,96.0
27019,"Carver, Minnesota",95175,87275,84625,1802,94.2,93.8,94.2,100.0
27021,"Cass, Minnesota",23559,20225,19905,56,81.6,82.9,83.1,77.8
27023,"Chippewa, Minnesota",9518,8765,8482,93,81.5,83.2,83.2,93.9
27025,"Chisago, Minnesota",48449,46755,45869,155,90.7,90.7,90.7,74.9
27027,"Clay, Minnesota",51507,47065,45459,1761,86.1,86.4,86.8,89.8
27029,"Clearwater, Minnesota",7242,6252,6154,4,83.2,83.7,83.5,100.0
27031,"Cook, Minnesota",4465,3916,3883,3,84.2,85.8,85.8,100.0
27033,"Cottonwood, Minnesota",8985,8017,7661,98,81.6,81.6,81.0,100.0
27035,"Crow Wing, Minnesota",55647,53312,52783,417,88.0,87.8,87.8,89.9
27037,"Dakota, Minnesota",388402,321241,306873,23130,92.7,93.5,93.5,88.6
27039,"Dodge, Minnesota",18700,17725,17214,62,91.2,91.2,91.0,100.0
27041,"Douglas, Minnesota",31120,30378,30039,80,84.3,84.8,84.7,65.6
27043,"Faribault, Minnesota",11226,10884,10187,3,83.1,83.1,82.9,25.0
27045,"Fillmore, Minnesota",16500,16037,15866,105,80.4,80.1,80.3,100.0
27047,"Freeborn, Minnesota",24820,22735,21310,216,83.0,83.0,83.7,72.7
27049,"Goodhue, Minnesota",39657,37505,36777,319,87.7,88.0,88.1,66.7
27051,"Grant, Minnesota",4811,4656,4583,12,82.3,82.3,82.4,85.7
27053,"Hennepin, Minnesota",1101174,812112,778030,129616,90.2,92.2,92.5,80.7
27055,"Houston, Minnesota",16186,15672,15607,222,88.0,87.9,88.4,96.5
27057,"Hubbard, Minnesota",17555,16434,16336,90,84.4,84.4,84.4,78.9
27059,"Isanti, Minnesota",34337,32609,32117,124,88.4,88.0,88.0,87.9
27061,"Itasca, Minnesota",37152,34728,34341,142,84.5,84.9,84.8,100.0
27063,"Jackson, Minnesota",8389,7887,7736,33,85.3,84.8,85.1,100.0
27065,"Kanabec, Minnesota",12884,12364,12216,27,81.3,81.3,81.2,79.4
27067,"Kandiyohi, Minnesota",36026,31980,28992,1781,86.4,86.9,87.2,79.6
27069,"Kittson, Minnesota",2851,2752,2735,34,70.7,70.4,70.7,85.0
27071,"Koochiching, Minnesota",10116,9566,9526,3,83.1,83.4,83.3,100.0
27073,"Lac qui Parle, Minnesota",5558,5345,5295,46,84.6,84.6,84.7,100.0
27075,"Lake, Minnesota",8626,8368,8266,37,83.8,83.5,83.7,100.0
27077,"Lake of the Woods, Minnesota",1992,1743,1743,0,53.6,50.4,50.4,
27079,"Le Sueur, Minnesota",24291,23123,22405,192,87.2,86.7,88.2,100.0
27081,"Lincoln, Minnesota",4358,4287,4226,20,79.3,80.0,80.0,100.0
27083,"Lyon, Minnesota",21190,18778,18241,648,86.6,89.0,89.0,78.5
27085,"McLeod, Minnesota",31545,29893,28612,173,88.8,88.6,88.6,97.7
27087,"Mahnomen, Minnesota",4156,1979,1941,10,76.3,78.5,79.4,34.5
27089,"Marshall, Minnesota",7650,7410,7189,25,82.6,82.5,83.2,100.0
27091,"Martin, Minnesota",16391,15851,15242,31,83.9,84.2,84.0,40.8
27093,"Meeker, Minnesota",19281,18698,18275,64,84.8,84.7,85.5,71.9
27095,"Mille Lacs, Minnesota",20996,19050,18759,37,82.8,83.1,83.0,80.4
27097,"Morrison, Minnesota",27020,26181,26004,27,83.1,83.5,83.5,17.6
27099,"Mower, Minnesota",33366,29230,26446,1178,85.5,86.2,86.2,80.1
27101,"Murray, Minnesota",6711,6494,6275,14,82.3,82.5,82.6,51.9
27103,"Nicollet, Minnesota",27726,25896,25096,467,89.5,89.8,90.2,71.0
27105,"Nobles, Minnesota",16951,13099,10319,866,79.6,79.4,82.4,95.2
27107,"Norman, Minnesota",4957,4571,4378,51,77.8,77.0,77.0,78.5
27109,"Olmsted, Minnesota",138611,116146,111304,8566,91.1,91.1,91.3,92.1
27111,"Otter Tail, Minnesota",45818,43740,42637,566,80.3,80.6,80.6,71.3
27113,"Pennington, Minnesota",11916,11347,10884,90,85.6,86.6,86.1,64.3
27115,"Pine, Minnesota",22136,20735,20257,207,80.4,80.5,80.3,95.8
27117,"Pipestone, Minnesota",7518,6883,6759,95,83.4,83.0,85.3,80.5
27119,"Polk, Minnesota",25935,23919,22621,448,85.9,85.9,85.8,74.7
27121,"Pope, Minnesota",8935,8652,8587,38,82.4,82.7,82.6,82.6
27123,"Ramsey, Minnesota",475941,317278,296410,53317,89.9,90.8,91.0,83.1
27125,"Red Lake, Minnesota",3363,3182,3077,20,84.5,84.0,83.9,100.0
27127,"Redwood, Minnesota",11833,10465,10365,77,79.4,80.0,80.2,69.4
27129,"Renville, Minnesota",11172,9993,9864,17,78.1,78.2,78.5,41.5
27131,"Rice, Minnesota",51981,45187,43683,2754,89.9,89.4,89.4,94.6
27133,"Rock, Minnesota",7853,7558,7505,53,85.9,85.7,87.8,65.4
27135,"Roseau, Minnesota",9991,9320,9237,22,65.9,66.5,66.3,15.9
27137,"St. Louis, Minnesota",162364,150619,149340,1979,85.1,85.2,85.2,88.1
27139,"Scott, Minnesota",135217,113466,109612,5806,94.2,94.2,94.1,95.0
27141,"Sherburne, Minnesota",85623,79877,78996,1576,92.8,93.0,93.0,82.5
27143,"Sibley, Minnesota",12137,11645,10792,129,82.7,83.0,83.0,94.9
27145,"Stearns, Minnesota",131252,115322,113083,8391,87.1,86.9,86.9,85.7
27147,"Steele, Minnesota",32730,29602,28332,1044,90.6,90.5,90.3,95.6
27149,"Stevens, Minnesota",7968,7213,7106,167,84.7,84.2,86.0,94.4
27151,"Swift, Minnesota",7407,7101,6905,107,80.4,81.5,82.2,55.2
27153,"Todd, Minnesota",18294,17418,16822,79,75.8,76.5,76.5,46.7
27155,"Traverse, Minnesota",2510,2327,2271,7,78.0,79.8,79.6,53.8
27157,"Wabasha, Minnesota",18297,17663,17524,100,85.9,85.9,86.8,88.5
27159,"Wadena, Minnesota",11088,10548,10433,33,83.8,83.5,83.4,91.7
27161,"Waseca, Minnesota",15787,14768,14198,315,89.2,88.7,88.4,100.0
27163,"Washington, Minnesota",238265,203953,197505,10259,94.4,94.2,94.2,94.1
27165,"Watonwan, Minnesota",8159,7212,6292,98,75.4,77.8,81.4,100.0
27167,"Wilkin, Minnesota",5185,5111,5109,10,84.4,84.4,84.4,100.0
27169,"Winona, Minnesota",41027,38416,37471,461,87.5,87.1,87.0,90.0
27171,"Wright, Minnesota",122023,114615,112307,1790,91.5,91.3,91.1,98.3
27173,"Yellow Medicine, Minnesota",8179,7582,7293,39,85.8,85.9,85.6,65.0
28001,"Adams, Mississippi",22772,8561,8077,13801,79.3,79.0,78.0,79.6
28003,"Alcorn, Mississippi",27836,24728,24214,2541,76.4,80.0,79.8,60.3
28005,"Amite, Mississippi",8180,5043,5043,3058,66.5,71.5,71.5,59.3
28007,"Attala, Mississippi",13540,7611,7578,5276,74.9,78.7,78.6,68.7
28009,"Benton, Mississippi",5442,3534,3460,1786,66.7,70.8,70.3,63.9
28011,"Bolivar, Mississippi",20051,7783,7641,11520,65.9,79.0,78.7,58.4
28013,"Calhoun, Mississippi",10109,7158,7087,2207,70.9,77.0,77.1,56.8
28015,"Carroll, Mississippi",6835,4513,4510,2268,69.4,70.5,70.5,66.9
28017,"Chickasaw, Mississippi",11586,6388,6285,4651,69.3,75.6,75.4,63.2
28019,"Choctaw, Mississippi",5973,4458,4433,1463,73.6,81.0,81.0,58.3
28021,"Claiborne, Mississippi",5754,820,817,4932,69.1,85.4,85.4,68.1
28023,"Clarke, Mississippi",11051,7624,7578,3291,70.3,76.2,76.1,59.2
28025,"Clay, Mississippi",15106,6254,6254,8622,78.0,83.5,83.5,74.0
28027,"Coahoma, Mississippi",15334,3543,3530,11542,68.1,77.8,77.9,65.5
28029,"Copiah, Mississippi",13956,8016,7983,5259,50.6,64.1,65.5,37.2
28031,"Covington, Mississippi",10867,7856,7449,2984,58.0,67.1,66.0,43.3
28033,"DeSoto, Mississippi",159024,107573,103593,41471,89.3,90.4,90.4,85.4
28035,"Forrest, Mississippi",56005,35613,34306,18431,78.3,83.5,84.0,69.8
28037,"Franklin, Mississippi",5864,3624,3606,2194,76.7,74.8,74.7,79.8
28039,"George, Mississippi",16788,15631,15383,757,71.9,74.4,74.7,46.6
28041,"Greene, Mississippi",7311,6202,6181,1084,74.6,75.4,75.8,70.7
28043,"Grenada, Mississippi",15382,8966,8917,6281,74.2,78.6,78.5,69.8
28045,"Hancock, Mississippi",37610,32720,31594,3189,80.5,79.9,79.8,86.9
28047,"Harrison, Mississippi",168142,118269,111613,37810,84.3,87.2,87.4,76.0
28049,"Hinds, Mississippi",187439,50689,49483,132936,81.6,87.3,88.2,79.5
28051,"Holmes, Mississippi",7938,1629,1622,6232,46.5,67.1,67.2,42.8
28053,"Humphreys, Mississippi",5510,1245,1232,4115,66.4,73.5,73.3,64.9
28055,"Issaquena, Mississippi",457,315,305,142,43.2,77.8,77.2,21.7
28057,"Itawamba, Mississippi",17183,15943,15769,968,76.7,76.8,76.8,76.8
28059,"Jackson, Mississippi",118630,86765,82975,22414,84.0,86.7,86.8,75.0
28061,"Jasper, Mississippi",8737,4428,4428,4182,53.2,60.3,60.3,46.8
28063,"Jefferson, Mississippi",5097,740,740,4314,75.8,89.2,89.2,73.9
28065,"Jefferson Davis, Mississippi",6432,2781,2762,3578,57.4,65.4,65.4,52.1
28067,"Jones, Mississippi",41571,30594,29737,10052,62.5,66.8,69.0,52.0
28069,"Kemper, Mississippi",4981,1926,1926,2823,55.4,61.7,62.5,51.4
28071,"Lafayette, Mississippi",41882,31134,30491,8737,85.8,90.6,90.6,72.6
28073,"Lamar, Mississippi",53348,40503,39302,10907,86.6,85.9,85.9,88.8
28075,"Lauderdale, Mississippi",55492,32559,31554,21647,76.1,81.7,81.8,68.7
28077,"Lawrence, Mississippi",6521,4652,4633,1623,51.6,56.6,56.5,39.5
28079,"Leake, Mississippi",15075,8554,7774,5618,68.0,74.6,73.8,61.4
28081,"Lee, Mississippi",67466,46081,45008,18681,80.2,81.9,81.8,75.3
28083,"Leflore, Mississippi",13122,4899,4591,7914,47.2,72.2,73.4,38.6
28085,"Lincoln, Mississippi",22342,16044,15962,6187,66.5,70.3,70.3,58.3
28087,"Lowndes, Mississippi",46311,26632,25854,18198,80.7,86.8,86.9,72.6
28089,"Madison, Mississippi",88952,54377,52608,30281,86.8,92.2,92.2,78.6
28091,"Marion, Mississippi",14816,10497,10392,4006,61.0,66.0,65.8,50.9
28093,"Marshall, Mississippi",22724,13363,12806,8639,67.9,77.7,77.3,56.3
28095,"Monroe, Mississippi",26911,19521,19156,7270,76.5,81.5,81.3,66.2
28097,"Montgomery, Mississippi",6970,4221,4221,2490,70.1,80.6,81.8,56.5
28099,"Neshoba, Mississippi",20861,12911,12532,3964,72.2,74.7,74.7,65.5
28101,"Newton, Mississippi",15026,9854,9618,4074,72.7,77.1,76.7,65.8
28103,"Noxubee, Mississippi",6822,2150,2103,4667,65.0,75.9,78.2,61.4
28105,"Oktibbeha, Mississippi",35544,21450,21172,11759,79.4,85.6,85.5,69.0
28107,"Panola, Mississippi",22035,11902,11743,9583,64.9,72.1,73.9,58.0
28109,"Pearl River, Mississippi",42859,37568,36754,4037,79.8,82.9,83.1,61.8
28111,"Perry, Mississippi",9171,7313,7145,1757,77.2,77.6,77.2,75.8
28113,"Pike, Mississippi",23045,12165,12054,10283,59.9,72.8,72.7,48.9
28115,"Pontotoc, Mississippi",21661,17286,17095,2913,69.1,71.0,71.4,58.0
28117,"Prentiss, Mississippi",19097,16061,15890,1563,79.1,78.4,78.7,73.4
28119,"Quitman, Mississippi",4463,1324,1274,3095,63.6,70.5,69.7,61.0
28121,"Rankin, Mississippi",127326,99035,97059,23029,86.6,87.8,88.0,79.8
28123,"Scott, Mississippi",18370,11023,9613,6508,65.5,68.8,69.7,60.8
28125,"Sharkey, Mississippi",3147,833,833,2309,73.7,81.0,81.0,71.5
28127,"Simpson, Mississippi",16616,11119,11095,5189,63.3,68.4,68.5,54.1
28129,"Smith, Mississippi",8664,7200,6937,1313,54.5,59.6,58.8,36.3
28131,"Stone, Mississippi",13125,11150,10913,1590,74.9,80.2,80.1,52.8
28133,"Sunflower, Mississippi",14382,4105,3874,10078,65.8,76.9,78.0,61.7
28135,"Tallahatchie, Mississippi",6906,2895,2895,3926,58.5,62.2,62.3,56.0
28137,"Tate, Mississippi",20479,14454,14039,5376,77.2,80.5,80.4,71.0
28139,"Tippah, Mississippi",15732,12244,12170,2371,72.5,72.5,72.5,66.7
28141,"Tishomingo, Mississippi",14490,13924,13544,350,75.5,75.1,75.4,81.2
28143,"Tunica, Mississippi",7648,1441,1427,5993,77.5,78.1,77.9,77.0
28145,"Union, Mississippi",19797,16152,15918,2516,70.2,72.2,72.0,58.3
28147,"Walthall, Mississippi",8775,4985,4943,3723,61.2,65.9,65.7,55.7
28149,"Warren, Mississippi",36702,18751,18257,16971,79.9,84.7,84.6,74.7
28151,"Washington, Mississippi",30549,8726,8662,21047,67.1,75.0,76.0,64.0
28153,"Wayne, Mississippi",13914,8539,8539,5203,68.9,73.6,73.6,62.9
28155,"Webster, Mississippi",7375,6273,6228,1038,76.2,82.0,82.0,52.9
28157,"Wilkinson, Mississippi",4394,1524,1518,2792,56.9,67.9,67.8,51.8
28159,"Winston, Mississippi",12469,6636,6604,5428,70.4,73.9,74.2,65.7
28161,"Yalobusha, Mississippi",7137,4100,3975,2941,58.6,57.1,56.3,60.9
28163,"Yazoo, Mississippi",17486,6898,6836,10147,73.8,80.3,80.2,69.3
29001,"Adair, Missouri",17933,16664,16255,326,79.2,79.7,79.3,63.7
29003,"Andrew, Missouri",14278,13543,13416,216,82.4,81.9,81.9,96.4
29005,"Atchison, Missouri",4197,4085,4042,15,81.9,81.7,81.7,78.9
29007,"Audrain, Missouri",18541,16783,16574,797,78.1,79.1,80.2,64.8
29009,"Barry, Missouri",24503,22658,21055,55,69.6,69.9,69.8,77.5
29011,"Barton, Missouri",8057,7448,7399,7,69.3,68.9,68.8,100.0
29013,"Bates, Missouri",12188,11618,11481,148,76.4,76.2,76.3,70.8
29015,"Benton, Missouri",14471,13943,13739,28,76.7,76.9,76.8,100.0
29017,"Bollinger, Missouri",9554,9318,9181,23,79.5,79.7,79.5,100.0
29019,"Boone, Missouri",146326,120464,117137,11359,86.8,88.4,88.5,74.1
29021,"Buchanan, Missouri",68640,61667,58946,2458,81.4,83.3,83.5,64.6
29023,"Butler, Missouri",32246,29469,28869,1351,77.5,78.1,78.0,62.6
29025,"Caldwell, Missouri",6552,6218,6142,28,74.1,73.3,73.1,100.0
29027,"Callaway, Missouri",32212,30433,29898,715,78.8,79.9,80.1,55.7
29029,"Camden, Missouri",36201,34862,34041,237,80.7,80.5,80.3,89.1
29031,"Cape Girardeau, Missouri",66294,58329,57038,4719,88.3,88.2,88.0,88.6
29033,"Carroll, Missouri",6257,5985,5968,154,72.2,72.2,72.6,100.0
29035,"Carter, Missouri",4760,4643,4610,0,78.0,78.4,78.5,
29037,"Cass, Missouri",90954,82744,79832,3805,88.6,88.3,88.4,92.0
29039,"Cedar, Missouri",11038,10658,10454,0,79.7,79.9,79.7,
29041,"Chariton, Missouri",5880,5651,5624,123,81.2,81.7,81.7,69.1
29043,"Christian, Missouri",73390,70018,68456,558,86.3,86.3,86.2,88.9
29045,"Clark, Missouri",4921,4791,4763,0,73.5,73.5,73.4,0.0
29047,"Clay, Missouri",219208,188047,178841,12172,91.4,91.9,91.8,84.5
29049,"Clinton, Missouri",17119,16430,16049,198,85.4,85.8,85.6,63.9
29051,"Cole, Missouri",54013,47054,46055,4100,75.3,76.3,76.9,57.9
29053,"Cooper, Missouri",12811,11673,11508,329,79.9,79.4,79.2,72.1
