GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
54057,2021-05-18,WV,Mineral County,5.96
54059,2021-05-18,WV,Mingo County,12.6
54061,2021-05-18,WV,Monongalia County,5.16
54063,2021-05-18,WV,Monroe County,4.72
54065,2021-05-18,WV,Morgan County,7.84
54067,2021-05-18,WV,Nicholas County,12.04
54069,2021-05-18,WV,Ohio County,3.81
54071,2021-05-18,WV,Pendleton County,6.02
54073,2021-05-18,WV,Pleasants County,26.15
54075,2021-05-18,WV,Pocahontas County,0.0
54077,2021-05-18,WV,Preston County,4.8100000000000005
54079,2021-05-18,WV,Putnam County,4.71
54081,2021-05-18,WV,Raleigh County,8.45
54083,2021-05-18,WV,Randolph County,8.7
54085,2021-05-18,WV,Ritchie County,3.03
54087,2021-05-18,WV,Roane County,8.01
54089,2021-05-18,WV,Summers County,4.71
54091,2021-05-18,WV,Taylor County,2.13
54093,2021-05-18,WV,Tucker County,4.37
54095,2021-05-18,WV,Tyler County,6.76
54097,2021-05-18,WV,Upshur County,9.28
54099,2021-05-18,WV,Wayne County,6.18
54101,2021-05-18,WV,Webster County,11.16
54103,2021-05-18,WV,Wetzel County,4.01
54105,2021-05-18,WV,Wirt County,6.57
54107,2021-05-18,WV,Wood County,4.83
54109,2021-05-18,WV,Wyoming County,6.01
55001,2021-05-18,WI,Adams County,3.5700000000000003
55003,2021-05-18,WI,Ashland County,6.57
55005,2021-05-18,WI,Barron County,5.44
55007,2021-05-18,WI,Bayfield County,2.63
55009,2021-05-18,WI,Brown County,2.54
55011,2021-05-18,WI,Buffalo County,3.9699999999999998
55013,2021-05-18,WI,Burnett County,5.18
55015,2021-05-18,WI,Calumet County,3.27
55017,2021-05-18,WI,Chippewa County,4.66
55019,2021-05-18,WI,Clark County,6.25
55021,2021-05-18,WI,Columbia County,3.38
55023,2021-05-18,WI,Crawford County,2.58
55025,2021-05-18,WI,Dane County,1.92
55027,2021-05-18,WI,Dodge County,2.05
55029,2021-05-18,WI,Door County,3.91
55031,2021-05-18,WI,Douglas County,6.12
55033,2021-05-18,WI,Dunn County,2.33
55035,2021-05-18,WI,Eau Claire County,3.61
55037,2021-05-18,WI,Florence County,0.0
55039,2021-05-18,WI,Fond du Lac County,2.5300000000000002
55041,2021-05-18,WI,Forest County,0.0
55043,2021-05-18,WI,Grant County,2.12
55045,2021-05-18,WI,Green County,3.32
55047,2021-05-18,WI,Green Lake County,3.04
55049,2021-05-18,WI,Iowa County,5.21
55051,2021-05-18,WI,Iron County,9.12
55053,2021-05-18,WI,Jackson County,7.05
55055,2021-05-18,WI,Jefferson County,2.81
55057,2021-05-18,WI,Juneau County,4.0
55059,2021-05-18,WI,Kenosha County,3.31
55061,2021-05-18,WI,Kewaunee County,2.35
55063,2021-05-18,WI,La Crosse County,3.16
55065,2021-05-18,WI,Lafayette County,0.99
55067,2021-05-18,WI,Langlade County,5.53
55069,2021-05-18,WI,Lincoln County,0.6900000000000001
55071,2021-05-18,WI,Manitowoc County,4.38
55073,2021-05-18,WI,Marathon County,5.01
55075,2021-05-18,WI,Marinette County,4.01
55077,2021-05-18,WI,Marquette County,3.2
55078,2021-05-18,WI,Menominee County,0.49
55079,2021-05-18,WI,Milwaukee County,3.41
55081,2021-05-18,WI,Monroe County,7.41
55083,2021-05-18,WI,Oconto County,5.49
55085,2021-05-18,WI,Oneida County,4.54
55087,2021-05-18,WI,Outagamie County,2.84
55089,2021-05-18,WI,Ozaukee County,2.89
55091,2021-05-18,WI,Pepin County,0.0
55093,2021-05-18,WI,Pierce County,4.58
55095,2021-05-18,WI,Polk County,8.96
55097,2021-05-18,WI,Portage County,4.12
55099,2021-05-18,WI,Price County,3.31
55101,2021-05-18,WI,Racine County,3.47
55103,2021-05-18,WI,Richland County,3.18
55105,2021-05-18,WI,Rock County,5.34
55107,2021-05-18,WI,Rusk County,14.26
55111,2021-05-18,WI,Sauk County,6.4
55113,2021-05-18,WI,Sawyer County,9.87
55115,2021-05-18,WI,Shawano County,2.85
55117,2021-05-18,WI,Sheboygan County,1.65
55109,2021-05-18,WI,St. Croix County,4.33
55119,2021-05-18,WI,Taylor County,4.98
55121,2021-05-18,WI,Trempealeau County,3.03
55123,2021-05-18,WI,Vernon County,4.41
55125,2021-05-18,WI,Vilas County,4.69
55127,2021-05-18,WI,Walworth County,3.22
55129,2021-05-18,WI,Washburn County,12.46
55131,2021-05-18,WI,Washington County,2.64
55133,2021-05-18,WI,Waukesha County,2.77
55135,2021-05-18,WI,Waupaca County,1.55
55137,2021-05-18,WI,Waushara County,2.55
55139,2021-05-18,WI,Winnebago County,3.2
55141,2021-05-18,WI,Wood County,4.51
