GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
54057,2021-04-19,WV,Mineral County,11.24
54059,2021-04-19,WV,Mingo County,12.0
54061,2021-04-19,WV,Monongalia County,3.31
54063,2021-04-19,WV,Monroe County,6.92
54065,2021-04-19,WV,Morgan County,11.22
54067,2021-04-19,WV,Nicholas County,6.8
54069,2021-04-19,WV,Ohio County,7.44
54071,2021-04-19,WV,Pendleton County,10.08
54073,2021-04-19,WV,Pleasants County,10.88
54075,2021-04-19,WV,Pocahontas County,14.63
54077,2021-04-19,WV,Preston County,3.8200000000000003
54079,2021-04-19,WV,Putnam County,7.25
54081,2021-04-19,WV,Raleigh County,15.95
54083,2021-04-19,WV,Randolph County,1.88
54085,2021-04-19,WV,Ritchie County,4.55
54087,2021-04-19,WV,Roane County,4.94
54089,2021-04-19,WV,Summers County,6.69
54091,2021-04-19,WV,Taylor County,4.89
54093,2021-04-19,WV,Tucker County,0.84
54095,2021-04-19,WV,Tyler County,3.46
54097,2021-04-19,WV,Upshur County,6.59
54099,2021-04-19,WV,Wayne County,3.12
54101,2021-04-19,WV,Webster County,2.01
54103,2021-04-19,WV,Wetzel County,7.84
54105,2021-04-19,WV,Wirt County,6.78
54107,2021-04-19,WV,Wood County,3.52
54109,2021-04-19,WV,Wyoming County,8.36
55001,2021-04-19,WI,Adams County,4.76
55003,2021-04-19,WI,Ashland County,1.3599999999999999
55005,2021-04-19,WI,Barron County,6.06
55007,2021-04-19,WI,Bayfield County,0.74
55009,2021-04-19,WI,Brown County,4.11
55011,2021-04-19,WI,Buffalo County,5.63
55013,2021-04-19,WI,Burnett County,13.55
55015,2021-04-19,WI,Calumet County,3.98
55017,2021-04-19,WI,Chippewa County,3.68
55019,2021-04-19,WI,Clark County,5.43
55021,2021-04-19,WI,Columbia County,2.68
55023,2021-04-19,WI,Crawford County,1.79
55025,2021-04-19,WI,Dane County,1.29
55027,2021-04-19,WI,Dodge County,4.06
55029,2021-04-19,WI,Door County,2.69
55031,2021-04-19,WI,Douglas County,9.59
55033,2021-04-19,WI,Dunn County,5.59
55035,2021-04-19,WI,Eau Claire County,4.47
55037,2021-04-19,WI,Florence County,4.17
55039,2021-04-19,WI,Fond du Lac County,2.29
55041,2021-04-19,WI,Forest County,2.2
55043,2021-04-19,WI,Grant County,4.38
55045,2021-04-19,WI,Green County,4.48
55047,2021-04-19,WI,Green Lake County,1.45
55049,2021-04-19,WI,Iowa County,2.7199999999999998
55051,2021-04-19,WI,Iron County,0.14
55053,2021-04-19,WI,Jackson County,3.58
55055,2021-04-19,WI,Jefferson County,5.71
55057,2021-04-19,WI,Juneau County,12.9
55059,2021-04-19,WI,Kenosha County,4.27
55061,2021-04-19,WI,Kewaunee County,3.66
55063,2021-04-19,WI,La Crosse County,2.0
55065,2021-04-19,WI,Lafayette County,2.69
55067,2021-04-19,WI,Langlade County,12.93
55069,2021-04-19,WI,Lincoln County,7.94
55071,2021-04-19,WI,Manitowoc County,2.47
55073,2021-04-19,WI,Marathon County,8.41
55075,2021-04-19,WI,Marinette County,1.9300000000000002
55077,2021-04-19,WI,Marquette County,5.14
55078,2021-04-19,WI,Menominee County,0.0
55079,2021-04-19,WI,Milwaukee County,5.58
55081,2021-04-19,WI,Monroe County,3.81
55083,2021-04-19,WI,Oconto County,3.98
55085,2021-04-19,WI,Oneida County,6.86
55087,2021-04-19,WI,Outagamie County,4.65
55089,2021-04-19,WI,Ozaukee County,3.52
55091,2021-04-19,WI,Pepin County,0.84
55093,2021-04-19,WI,Pierce County,8.72
55095,2021-04-19,WI,Polk County,12.34
55097,2021-04-19,WI,Portage County,5.21
55099,2021-04-19,WI,Price County,3.54
55101,2021-04-19,WI,Racine County,5.76
55103,2021-04-19,WI,Richland County,8.3
55105,2021-04-19,WI,Rock County,6.65
55107,2021-04-19,WI,Rusk County,4.97
55111,2021-04-19,WI,Sauk County,5.74
55113,2021-04-19,WI,Sawyer County,11.52
55115,2021-04-19,WI,Shawano County,2.0
55117,2021-04-19,WI,Sheboygan County,6.12
55109,2021-04-19,WI,St. Croix County,6.77
55119,2021-04-19,WI,Taylor County,2.32
55121,2021-04-19,WI,Trempealeau County,1.03
55123,2021-04-19,WI,Vernon County,0.63
55125,2021-04-19,WI,Vilas County,3.04
55127,2021-04-19,WI,Walworth County,5.8
55129,2021-04-19,WI,Washburn County,11.13
55131,2021-04-19,WI,Washington County,4.92
55133,2021-04-19,WI,Waukesha County,5.27
55135,2021-04-19,WI,Waupaca County,4.82
55137,2021-04-19,WI,Waushara County,2.38
55139,2021-04-19,WI,Winnebago County,2.71
55141,2021-04-19,WI,Wood County,2.85
