State,County,Geographic Area Name,WholeNum,WhiteNum,NHWhiteNum,BlackNum,Above15_WholeNum,Above15_WhiteNum,Above15_NHWhiteNum,Above15_BlackNum,Above20_WholeNum,Above20_WhiteNum,Above20_NHWhiteNum,Above20_BlackNum,CvdVax_ZWhiteNum,CvdVax_WhiteNum,CvdVax_NHWhiteNum,CvdVax_BlackNum,ReportNH,FullCvdVax_ZWhiteNum,FullCvdVax_WhiteNum,FullCvdVax_NHWhiteNum,FullCvdVax_BlackNum,CvdVax_ZWhiteRate,CvdVax_WhiteRate,CvdVax_NHWhiteRate,CvdVax_MWhiteRate,CvdVax_MBlackRate,FullCvdVax_ZWhiteRate,FullCvdVax_WhiteRate,FullCvdVax_NHWhiteRate,FullCvdVax_MWhiteRate,FullCvdVax_MBlackRate,CvdVaxAbove15_ZWhiteRate,CvdVaxAbove15_WhiteRate,CvdVaxAbove15_NHWhiteRate,CvdVaxAbove15_MWhiteRate,CvdVaxAbove15_MBlackRate,FullCvdVaxAbove15_ZWhiteRate,FullCvdVaxAbove15_WhiteRate,FullCvdVaxAbove15_NHWhiteRate,FullCvdVaxAbove15_MWhiteRate,FullCvdVaxAbove15_MBlackRate,CvdVaxAbove20_ZWhiteRate,CvdVaxAbove20_WhiteRate,CvdVaxAbove20_NHWhiteRate,CvdVaxAbove20_MWhiteRate,CvdVaxAbove20_MBlackRate,FullCvdVaxAbove20_ZWhiteRate,FullCvdVaxAbove20_WhiteRate,FullCvdVaxAbove20_NHWhiteRate,FullCvdVaxAbove20_MWhiteRate,FullCvdVaxAbove20_MBlackRate,Valid,GEOID,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate,HighSchool_WholeRate,Bachelor_WholeRate,HighSchool_WhiteRate,Bachelor_WhiteRate,HighSchool_NHWhiteRate,Bachelor_NHWhiteRate,HighSchool_BlackRate,Bachelor_BlackRate,Unempl_WholeRate,Unempl_WhiteRate,Unempl_NHWhiteRate,Unempl_BlackRate,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,republican,republican_rate,MeanInc_TotalAvg,MeanInc_WhiteAvg,MeanInc_NHWhiteAvg,MeanInc_BlackAvg,MedianInc_TotalAvg,MedianInc_WhiteAvg,MedianInc_NHWhiteAvg,MedianInc_BlackAvg,poorhealth_WholeRate,providerb,providerc,injury_deaths,Segregation,AvgTrafficVolume,ADIMean,ADIStd,sdi_score,Above75_WholeRate,Above75_WhiteRate,Above75_NHWhiteRate,Above75_BlackRate,Above65_WholeRate,Above65_WhiteRate,Above65_NHWhiteRate,Above65_BlackRate,Above15_WholeRate,Above15_WhiteRate,Above15_NHWhiteRate,Above15_BlackRate,Above20_WholeRate,Above20_WhiteRate,Above20_NHWhiteRate,Above20_BlackRate,A20T74_WholeRate,A20T74_WhiteRate,A20T74_NHWhiteRate,A20T74_BlackRate,A15T74_WholeRate,A15T74_WhiteRate,A15T74_NHWhiteRate,A15T74_BlackRate,urban,FluVax_BlackRate,FluVax_NHWhiteRate,FluVax_WholeRate,racial_bias,racial_explicit_bias,racial_weighted_bias,racial_weighted_explicit_bias,sex_bias,sex_explicit_bias,sex_weighted_bias,sex_weighted_explicit_bias,AREA_SQMI,DENSITY,EP_POV,EP_AGE65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,hesitancy,strong_hesitancy,NotInHighMobility,positivity
Virginia,Prince William,"Prince William, Virginia",470335,293398,195238,104512,365167,229725,158269,81439,332395,210059,146463,74029,51751.0,,51751.0,16122.0,1.0,44326.0,,44326.0,12965.0,26.50662268615741,,26.50662268615741,26.50662268615741,15.425979791794244,22.70357205052295,,22.70357205052295,22.70357205052295,12.405274035517452,32.698127870903335,,32.698127870903335,32.698127870903335,19.796412038458232,28.006748004978867,,28.006748004978867,28.006748004978867,15.919890961333023,35.33383858039232,,35.33383858039232,35.33383858039232,21.777951883721244,30.2642988331524,,30.2642988331524,30.2642988331524,17.513406908103583,1,51153,95.4,95.9,96.4,94.6,88.5,41.1,90.6,44.0,95.9,49.9,94.1,40.7,4.6,4.1,3.8,4.7,1.2,185.9588723953663,106.4870097550479,10.62260158519528,65.83512405901837,15.43712496236073,31.45528455284553,0.205348615090735,0.117160140082776,0.829990448901624,0.141674625915314,0.174466730340656,0.171283030881885,3,1.2544,2,54,0,45229,498,9616.337291504991,1.1010634769727388,0,35.729147879486376,40932.0,45838.0,52088.0,42308.0,107132.0,116369.0,123815.0,98986.0,0.143,22,10,34.1,33.571236937,252.01246191,22.336283185840703,13.5742308933551,15,3.773905833076424,4.564107458128549,6.217539618312009,2.267682180036742,10.316689168358725,11.779221398918876,15.64910519468546,7.616350275566443,77.63976739983204,78.29807974151153,81.06464929982893,77.92310930802205,70.67196785270073,71.59523923135127,75.01767074032719,70.83301439069197,66.89806201962432,67.03113177322273,68.80013112201519,68.56533221065524,73.86586156675561,73.73397228338298,74.84710968151693,75.6554271279853,1.0,36.0,53.0,49.0,0.420465877630064,0.908621960206338,0.413720567312949,0.817032987439794,0.3712473873497,1.51565656565657,0.382693191106448,1.4346332363088,335.7398906,1360.425176715656,0.068,0.092,0.076,0.563,0.06,0.025,0.1748,0.2003,0.9542,0.2346,0.3022,0.13,0.06,1.0,3.47
Virginia,Pulaski,"Pulaski, Virginia",34027,31400,30869,1718,29125,27023,26634,1490,27445,25538,25187,1384,5365.0,,5365.0,391.0,1.0,4615.0,,4615.0,346.0,17.379895688230913,,17.379895688230913,17.379895688230913,22.759022118742724,14.95027373740646,,14.95027373740646,14.95027373740646,20.13969732246799,20.143425696478186,,20.143425696478186,20.143425696478186,26.241610738255034,17.327476158293912,,17.327476158293912,17.327476158293912,23.221476510067113,21.30067098106166,,21.30067098106166,21.30067098106166,28.2514450867052,18.322944376067017,,18.322944376067017,18.322944376067017,25.0,1,51155,75.6,76.2,76.1,56.5,87.4,20.0,87.8,20.2,88.0,20.2,78.2,7.7,5.8,5.2,5.2,13.4,0.2,140.7257332521316,11.56748355663825,80.12180267965896,31.25008083832335,7.270140718562875,47.57784431137725,0.231454950652658,0.587074180197389,0.483285577841452,0.401146131805158,0.0283349251830627,0.250557147405285,1,2.9388,1,8,0,2658,61,7811.443853410527,2.2949586155003763,0,69.98903445489698,28125.0,28712.0,28925.0,26007.0,53866.0,54332.0,54408.0,43952.0,0.237,13,8,88.4,15.869048244,121.57349777,63.10344827586207,16.869975077435665,29,9.73050812590002,9.97452229299363,10.078071852019823,7.857974388824214,23.45490345901784,23.99363057324841,24.26058505296576,19.09196740395809,85.59379316425192,86.06050955414013,86.28073471767793,86.72875436554133,80.65653745555001,81.3312101910828,81.59318410055396,80.55878928987195,70.92602932964999,71.35668789808918,71.51511224853412,72.70081490104772,75.8632850383519,76.0859872611465,76.2026628656581,78.8707799767171,1.0,40.0,53.0,52.0,0.341626026147961,0.753424657534247,0.396105416395295,0.732956658864189,0.28700636518757,0.923076923076923,0.336922298213304,1.02114047765747,319.8380304,107.03542651630836,0.134,0.2189999999999999,0.188,0.092,0.006,0.07,0.5344,0.3862,0.3572,0.5753,0.4831,0.16,0.06,1.0,9.74
Virginia,Radford city,"Radford city, Virginia",18249,15652,15216,1702,16345,14101,13744,1474,13388,11507,11256,1248,2403.0,,2403.0,345.0,1.0,2012.0,,2012.0,263.0,15.792586750788642,,15.792586750788642,15.792586750788642,20.27027027027027,13.22292323869611,,13.22292323869611,13.22292323869611,15.452408930669801,17.483993015133876,,17.483993015133876,17.483993015133876,23.405698778833106,14.639115250291034,,14.639115250291034,14.639115250291034,17.84260515603799,21.34861407249467,,21.34861407249467,21.34861407249467,27.64423076923077,17.874911158493248,,17.874911158493248,17.874911158493248,21.07371794871795,1,51750,82.9,82.3,82.3,87.7,91.2,38.0,91.8,38.3,91.7,38.3,93.8,41.4,4.5,4.3,4.3,5.0,2.8,79.58883103448277,10.74523103448276,17.71896551724138,63.13218749999999,16.46235416666667,34.52083333333334,0.589302769818529,0.335243553008596,0.619229544730977,0.507481693728112,0.306271887933779,0.461636421521808,0,2.7399,0,5,0,2151,18,11786.947229985206,0.8368200836820083,0,44.29957067896327,21797.0,21324.0,21624.0,14640.0,36297.0,37399.0,37469.0,,,7,6,52.3,12.536262399,249.88062338,59.4,11.05742586078092,74,3.907063400734287,4.178379759775109,4.271819137749737,2.4676850763807283,9.4361334867664,9.864554050600562,10.061777076761304,6.345475910693302,89.56655159186805,90.09072323025812,90.32597266035752,86.60399529964748,73.36292399583539,73.51776130845899,73.97476340694006,73.32549941245593,69.4558605951011,69.33938154868387,69.70294426919033,70.85781433607521,85.65948819113376,85.91234347048301,86.05415352260778,84.13631022326675,1.0,47.0,56.0,56.0,0.447522686969096,1.15138121546961,0.431159669574826,1.00946266961954,0.339693860469873,1.58421052631579,0.348543242335643,1.5067855511508,9.6763937,1821.9597658578111,0.359,0.085,0.122,0.17,0.003,0.084,0.7462,0.0022,0.3604,0.8236,0.4124,0.16,0.06,1.0,9.5
Virginia,Rappahannock,"Rappahannock, Virginia",7370,6807,6507,309,6411,5952,5689,263,6038,5614,5384,245,1524.0,,1524.0,71.0,1.0,1296.0,,1296.0,63.0,23.42093130474873,,23.42093130474873,23.42093130474873,22.97734627831715,19.91701244813278,,19.91701244813278,19.91701244813278,20.388349514563107,26.78853928634206,,26.78853928634206,26.78853928634206,26.996197718631176,22.780805062401125,,22.780805062401125,22.780805062401125,23.954372623574145,28.306092124814263,,28.306092124814263,28.306092124814263,28.97959183673469,24.071322436849925,,24.071322436849925,24.071322436849925,25.71428571428571,1,51157,84.7,84.2,84.9,78.7,88.4,35.8,88.7,36.4,89.8,36.7,83.5,13.2,4.3,3.4,2.3,0.0,0.0,57.13588867562379,5.207792706333975,169.6410748560461,52.8151746031746,7.288460317460316,48.22222222222222,0.211716014008278,0.266157274753263,0.845272206303725,0.225087551735116,0.0576249602037568,0.208532314549506,0,0.0,0,0,0,360,2,4884.667571234735,0.5555555555555556,0,56.64786462530218,41792.0,43318.0,43920.0,26206.0,74284.0,75417.0,76577.0,,,7,7,83.7,33.777606584,14.321027105,24.8,8.348652585896719,9,11.709633649932158,11.69384457176436,12.002458890425697,13.268608414239482,27.8561736770692,28.250330542089024,28.968802827723987,27.184466019417474,86.98778833107191,87.4394006170119,87.42892269863223,85.11326860841424,81.92672998643148,82.47392390186573,82.74166282465038,79.28802588996764,70.21709633649932,70.78007933010136,70.73920393422468,66.01941747572816,75.27815468113975,75.74555604524754,75.42646380820655,71.84466019417476,0.0,41.0,49.0,48.0,0.555613880492974,0.227272727272727,0.420198336907311,0.625222130655162,0.29776562818291,1.32,0.345470298417641,1.30288447554958,266.3721266,27.52540250207996,0.089,0.256,0.153,0.109,0.005,0.03,0.1519,0.2117,0.3528,0.0019,0.0213,0.15,0.06,1.0,13.1
Virginia,Richmond city,"Richmond city, Virginia",230436,109958,97264,108057,196125,97348,88731,88545,182725,92018,84224,81665,31191.0,,31191.0,16788.0,1.0,27259.0,,27259.0,13384.0,32.06839118276032,,32.06839118276032,32.06839118276032,15.536244759710153,28.02578549103471,,28.02578549103471,28.02578549103471,12.386055507741284,35.15231429827231,,35.15231429827231,35.15231429827231,18.95985092325936,30.720943075137214,,30.720943075137214,30.720943075137214,15.115478005533909,37.03338715805471,,37.03338715805471,37.03338715805471,20.557154227637298,32.364884118541035,,32.364884118541035,32.364884118541035,16.388905896038693,1,51760,78.5,87.1,90.0,69.8,85.4,39.6,92.3,61.8,95.7,65.5,78.8,15.5,6.5,3.7,3.5,10.2,9.0,158.2201409501938,89.30830701880294,12.77752260657385,218.9862733333333,23.34259866666667,30.74066666666667,0.269340974212034,0.702324100604903,0.298949379178606,0.748806112702961,0.155364533588029,0.400509391913403,12,2.083,3,33,0,17027,265,7389.036435279209,1.5563516767486931,0,15.02955580298545,33549.0,49737.0,53512.0,19808.0,47250.0,69314.0,71058.0,30864.0,0.162,18,11,69.2,55.266244931,820.71289266,54.62820512820513,26.996587107768427,97,5.37112256765436,5.469361028756435,6.081386741240335,5.565581128478488,13.803832734468571,13.708870659706434,15.136124362559633,14.686693134179182,85.1103994167578,88.53198493970426,91.22696989636452,81.9428634887143,79.29533579822598,83.68467960494007,86.5931896693535,75.5758534847349,73.92421323057161,78.21531857618363,80.51180292811317,70.01027235625642,79.73927684910343,83.06262391094782,85.1455831551242,76.3772823602358,1.0,36.0,60.0,50.0,0.365471005120578,0.682563338301043,0.372867940295137,0.599432785505962,0.251832428031871,0.691770756796473,0.272983938532701,0.642469649324858,59.9138833,3735.1443050262105,0.245,0.124,0.15,0.596,0.0289999999999999,0.1689999999999999,0.6822,0.1302,0.9268,0.879,0.7729,0.17,0.07,1.0,2.13
Virginia,Richmond,"Richmond, Virginia",9023,6023,5456,2675,7766,5172,4753,2375,7339,4909,4514,2245,1732.0,,1732.0,534.0,1.0,1527.0,,1527.0,470.0,31.744868035190617,,31.744868035190617,31.744868035190617,19.962616822429908,27.987536656891493,,27.987536656891493,27.987536656891493,17.570093457943926,36.44014306753629,,36.44014306753629,36.44014306753629,22.48421052631579,32.127077635177784,,32.127077635177784,32.127077635177784,19.789473684210527,38.369517058041644,,38.369517058041644,38.369517058041644,23.78619153674833,33.82809038546743,,33.82809038546743,33.82809038546743,20.93541202672606,1,51159,77.0,85.7,85.3,49.2,80.6,17.7,85.2,22.2,85.9,22.9,74.1,10.1,2.1,0.5,0.5,10.1,0.0,82.03447586206896,13.96555862068966,135.2275862068965,15.59472916666667,4.024833333333333,79.9375,0.21808341292582,0.789557465775231,0.767908309455587,0.241961158866603,0.168736071314868,0.403374721426297,0,1.1083,0,1,0,1518,15,16823.67283608556,0.9881422924901184,0,62.25861647518944,22853.0,26702.0,27311.0,18688.0,49517.0,57385.0,57682.0,39968.0,0.203,10,8,82.3,12.374912068,45.174926612,50.0,10.099504938362076,39,10.351324393217332,12.037190768719908,13.086510263929618,7.214953271028038,21.112711958328717,24.340029885439147,26.502932551319645,15.32710280373832,86.06893494403192,85.87082849078533,87.11510263929618,88.78504672897196,81.336584284606,81.50423377054624,82.73460410557185,83.92523364485982,70.98525989138868,69.46704300182634,69.64809384164224,76.71028037383178,75.71761055081458,73.83363772206542,74.02859237536657,81.57009345794393,0.0,37.0,55.0,50.0,0.143279709234826,0.818181818181818,0.399644115372832,0.762045125039015,0.36786617198887,0.8,0.356290212617127,1.1468990492555,191.4777988,46.36568863669223,0.142,0.208,0.125,0.392,0.018,0.077,0.5299,0.0509,0.8201,0.9341,0.6143,0.15,0.06,1.0,0.84
Virginia,Roanoke city,"Roanoke city, Virginia",99143,62703,57369,29205,80348,52653,49154,22744,75202,50182,47016,20849,11447.0,,11447.0,3466.0,1.0,9704.0,,9704.0,2845.0,19.953284875106764,,19.953284875106764,19.953284875106764,11.867830850881699,16.915058655371368,,16.915058655371368,16.915058655371368,9.741482622838555,23.288033527281605,,23.288033527281605,23.288033527281605,15.239183960604993,19.742035236196447,,19.742035236196447,19.742035236196447,12.50879352796342,24.347030798026204,,24.347030798026204,24.347030798026204,16.624298527507314,20.63978220180364,,20.63978220180364,20.63978220180364,13.645738404719651,1,51770,79.1,82.6,83.0,68.1,86.2,23.4,87.7,28.3,88.9,28.8,82.6,8.1,6.3,5.1,5.0,8.6,2.9,127.2980894588677,16.09563528307789,17.36002502345949,43.16502059496567,11.27132723112128,41.30320366132723,0.423750397962432,0.776185928048392,0.200891435848456,0.727475326329195,0.101560012734798,0.418656478828399,3,2.5216,1,21,0,8477,192,8550.275864155816,2.2649522236640323,0,36.16331070278286,27006.0,31018.0,31816.0,19142.0,44230.0,49463.0,50162.0,28769.0,0.176,18,12,75.4,58.105489908,411.12900063,69.77027027027027,20.150493584693532,88,6.736733808740909,8.30901232795879,8.950827101744844,4.591679506933744,16.895796980119627,19.579605441525924,21.075842353884504,13.405238828967642,81.04253452084363,83.9720587531697,85.68041973888337,77.87707584317754,75.85205208638028,80.03125847248138,81.9536683574753,71.3884608799863,69.11531827763937,71.7222461445226,73.00284125573044,66.79678137305257,74.30580071210272,75.66304642521091,76.72959263713852,73.28539633624379,1.0,37.0,55.0,52.0,0.427941128341401,0.709923664122137,0.415508986101056,0.665854938033448,0.271191214752787,0.987394957983193,0.303122293943268,1.00055140583892,42.5180291,2343.0295831845133,0.205,0.159,0.147,0.41,0.019,0.1369999999999999,0.7108,0.54,0.8367,0.7431,0.8038,0.17,0.07,1.0,1.38
Virginia,Roanoke,"Roanoke, Virginia",94186,82798,80217,6032,79225,70295,68474,4971,73624,65639,64045,4554,18302.0,,18302.0,1163.0,1.0,16073.0,,16073.0,937.0,22.815612650685015,,22.815612650685015,22.815612650685015,19.28050397877984,20.036899908996848,,20.036899908996848,20.036899908996848,15.533819628647214,26.728393258755144,,26.728393258755144,26.728393258755144,23.39569503118085,23.47314309080819,,23.47314309080819,23.47314309080819,18.84932609132971,28.576781950191272,,28.576781950191272,28.576781950191272,25.53798858146684,25.09641658209072,,25.09641658209072,25.09641658209072,20.575318401405358,1,51161,89.2,88.5,88.3,94.2,92.3,35.6,92.3,35.2,92.4,35.5,93.8,32.4,3.2,2.9,2.9,4.7,0.5,136.3545719704532,15.31101417448592,22.28907965661809,40.52601062416998,10.00489110225764,41.82470119521912,0.143903215536453,0.0245144858325374,0.342247691817892,0.0254695956701687,0.0187838268067494,0.0108245781598217,0,1.5926,0,15,0,8266,145,8776.25124753148,1.7541737236873942,0,60.14145562400183,36469.0,37416.0,37809.0,29058.0,68948.0,69053.0,69767.0,64382.0,0.127,16,11,53.3,33.312627743,135.61635221,47.0,14.49403060148981,5,9.54069606947954,10.322713109012296,10.561352331799991,4.559018567639257,21.80154163039093,23.267470228749488,23.80916763279604,13.395225464190982,84.11547363727094,84.89939370516197,85.36095840033909,82.4104774535809,78.16872995986664,79.27606947027705,79.83968485483128,75.4973474801061,68.6280338903871,68.95335636126477,69.27833252303128,70.93832891246684,74.5747775677914,74.57668059614967,74.79960606853909,77.85145888594165,1.0,38.0,58.0,58.0,0.427093685170185,0.94,0.413569876765304,0.79783613112431,0.227153025497804,1.42285714285714,0.282237079870083,1.34684834731887,250.5437677,373.5195684933415,0.074,0.204,0.115,0.138,0.01,0.047,0.0669,0.1503,0.524,0.2416,0.1312,0.15,0.06,1.0,4.5
Virginia,Rockbridge,"Rockbridge, Virginia",22573,21117,20738,746,19437,18326,18059,581,18170,17191,16956,514,4380.0,,4380.0,159.0,1.0,3786.0,,3786.0,127.0,21.120648085639885,,21.120648085639885,21.120648085639885,21.31367292225201,18.256341016491465,,18.256341016491465,18.256341016491465,17.024128686327078,24.253834653081565,,24.253834653081565,24.253834653081565,27.36660929432014,20.964615980951326,,20.964615980951326,20.964615980951326,21.858864027538726,25.831564048124555,,25.831564048124555,25.831564048124555,30.93385214007782,22.32837933474876,,22.32837933474876,22.32837933474876,24.708171206225682,1,51163,80.7,80.4,80.1,99.1,86.8,26.7,86.5,26.8,86.7,26.8,97.1,17.9,4.9,4.6,4.6,9.2,0.1,125.1962934782609,40.04973043478261,50.94891304347826,42.30384150943397,12.50030566037736,50.3811320754717,0.157593123209169,0.403374721426297,0.774912448264884,0.111111111111111,0.0942375039796243,0.189748487742757,1,0.8859999999999999,0,1,0,1553,46,6879.900766402339,2.962009014810045,0,65.54826160953075,31539.0,31995.0,32244.0,26801.0,54600.0,53958.0,54322.0,110343.0,0.08,10,9,77.0,36.123786424,41.849603421,45.55555555555556,16.32833056637963,16,11.96119257520046,12.227115594071128,12.358954576140418,7.774798927613941,26.793071368449034,27.39498981862954,27.71241199729964,17.560321715817693,86.10729632747088,86.78316048681157,87.08168579419423,77.88203753351206,80.49439595977496,81.40834398825591,81.76294724660045,68.90080428954424,68.53320338457449,69.18122839418479,69.40399267046003,61.12600536193029,74.1461037522704,74.55604489274045,74.72273121805382,70.10723860589813,0.0,38.0,50.0,49.0,0.283275121092143,1.04347826086957,0.400988572717265,0.794750025194794,0.347972063820225,0.607142857142857,0.35389956071845,1.09705401543755,596.5422935,37.73244620752107,0.138,0.249,0.1369999999999999,0.074,0.003,0.032,0.4363,0.1375,0.2222,0.079,0.1433,0.17,0.07,1.0,15.92
Virginia,Rockingham,"Rockingham, Virginia",81948,77183,72011,2082,67299,63739,60097,1675,61862,58787,55626,1481,19304.0,,19304.0,459.0,1.0,17060.0,,17060.0,369.0,26.80701559483968,,26.80701559483968,26.80701559483968,22.046109510086456,23.69082501284526,,23.69082501284526,23.69082501284526,17.723342939481267,32.12140373063547,,32.12140373063547,32.12140373063547,27.40298507462687,28.387440304840506,,28.387440304840506,28.387440304840506,22.029850746268657,34.70319634703196,,34.70319634703196,34.70319634703196,30.99257258609048,30.669111566533637,,30.669111566533637,30.669111566533637,24.915597569209993,1,51165,81.5,80.7,80.6,95.5,84.0,26.3,84.2,26.8,85.2,27.2,85.3,16.5,3.1,3.0,3.1,6.0,0.1,158.0864082100969,29.33330520142784,27.46685364609893,27.41803276836158,7.902374011299434,47.44180790960452,0.453677172874881,0.332059853549825,0.941738299904489,0.449219993632601,0.0754536771728749,0.426934097421203,1,1.0983,1,7,0,6774,107,8266.21760140577,1.5795689400649542,0,69.53443614535124,31275.0,32039.0,32570.0,22058.0,61864.0,61741.0,61655.0,72222.0,0.11,11,11,57.7,51.461137258,76.796906611,45.78260869565217,12.74173029149715,21,8.811685459071606,9.1963256157444,9.781838885725792,2.1133525456292026,19.48918826572949,20.21947838254538,21.41339517573704,8.117195004803074,82.12402987260214,82.58165658240804,83.45530543944675,80.45148895292988,75.48933470005369,76.1657359781299,77.24653177986697,71.13352545629202,66.67764924098208,66.96941036238549,67.46469289414118,69.02017291066282,73.31234441353052,73.38533096666364,73.67346655372096,78.33813640730068,1.0,40.0,52.0,51.0,0.366470283413668,0.837623762376238,0.382068662409772,0.685931172988108,0.373891754106308,2.3595041322314,0.383550030769834,2.17798370389325,849.7887699,93.48676143290136,0.095,0.185,0.128,0.109,0.019,0.06,0.3013,0.1789,0.5833,0.4339,0.3197,0.17,0.07,1.0,5.26
Virginia,Russell,"Russell, Virginia",26586,25942,25669,285,22494,21984,21780,242,21133,20669,20479,227,6915.0,,6915.0,118.0,1.0,5935.0,,5935.0,94.0,26.939109431610113,,26.939109431610113,26.939109431610113,41.40350877192983,23.12127468931396,,23.12127468931396,23.12127468931396,32.98245614035088,31.749311294765842,,31.749311294765842,31.749311294765842,48.760330578512395,27.249770431588615,,27.249770431588615,27.249770431588615,38.84297520661157,33.76629718247962,,33.76629718247962,33.76629718247962,51.98237885462555,28.980907270862833,,28.980907270862833,28.980907270862833,41.409691629955944,1,51167,65.4,65.0,65.1,100.0,80.3,12.2,80.3,12.3,80.6,12.4,90.7,6.9,6.4,6.5,6.0,0.0,0.0,67.24167346938775,50.4692480376766,36.425431711146,30.91609956709957,9.041090909090908,69.21645021645021,0.272524673670805,0.787010506208214,0.659025787965616,0.694683221903852,0.186246418338109,0.540910538045208,1,4.1375,1,9,0,2282,38,8583.464981569246,1.6652059596844873,0,81.38090963494913,21605.0,21853.0,21970.0,10094.0,39758.0,39710.0,39619.0,,0.294,11,8,94.5,69.321433951,64.509868867,80.75,13.541773503852058,48,9.41096817874069,9.43643512450852,9.470567610736689,9.473684210526317,22.519371097570147,22.57728779585229,22.70442946745101,25.964912280701757,84.60844053261116,84.74288798088043,84.84942927266353,84.91228070175438,79.48920484465508,79.67388790378537,79.78105886477853,79.64912280701755,70.07823666591439,70.23745277927685,70.31049125404184,70.17543859649122,75.19747235387045,75.3064528563719,75.37886166192683,75.43859649122807,0.0,40.0,44.0,44.0,0.399380934896246,0.7,0.405055926843228,0.74093170401401,0.498871833751845,3.53571428571429,0.395132192005749,2.46458450454056,473.5230751,57.88102299811239,0.195,0.2,0.246,0.032,0.0,0.061,0.8516,0.4238,0.0115,0.2646,0.4487,0.19,0.08,1.0,12.2
Virginia,Salem city,"Salem city, Virginia",25301,22190,21492,1965,21319,18900,18422,1576,19180,17091,16686,1377,4787.0,,4787.0,340.0,1.0,4205.0,,4205.0,277.0,22.273404057323656,,22.273404057323656,22.273404057323656,17.302798982188293,19.56541969104783,,19.56541969104783,19.56541969104783,14.096692111959289,25.98523504505483,,25.98523504505483,25.98523504505483,21.573604060913706,22.825968950168278,,22.825968950168278,22.825968950168278,17.576142131979697,28.68872108354309,,28.68872108354309,28.68872108354309,24.691358024691358,25.20076711015222,,25.20076711015222,25.20076711015222,20.11619462599855,1,51775,84.4,85.9,85.7,65.1,89.2,27.9,90.5,28.8,90.6,29.0,86.8,12.7,4.4,3.7,3.6,11.0,1.1,176.6620611160319,15.51312223206378,19.31000885739592,41.87931176470588,14.32461764705882,38.85882352941177,0.375994906080866,0.0668576886341929,0.0980579433301496,0.385864374403056,0.0767271569563833,0.0579433301496339,0,3.5572,1,8,0,2173,49,8588.59333623177,2.2549470777726643,0,58.86905217990959,31924.0,33639.0,34113.0,21958.0,57165.0,59748.0,59971.0,26186.0,0.152,14,10,57.2,48.480983858,408.34324281,52.26315789473684,14.624340840846118,27,8.296114778072013,8.837314105452906,9.054531918853527,4.8346055979643765,19.011106280384173,19.977467327625057,20.46342825237297,13.486005089058525,84.26149164064661,85.17350157728707,85.71561511260003,80.20356234096691,75.80728034465041,77.02118071203245,77.63819095477386,70.07633587786259,67.5111655665784,68.18386660657953,68.58365903592033,65.2417302798982,75.9653768625746,76.33618747183417,76.66108319374652,75.36895674300254,1.0,50.0,57.0,57.0,0.397394690290469,0.921686746987952,0.404595466882759,0.81212507987056,0.3234148198554,1.21022727272727,0.345681659895667,1.19460522054893,14.5176869,1757.7869102549664,0.091,0.185,0.115,0.147,0.006,0.069,0.2545,0.1926,0.4416,0.624,0.3089,0.17,0.07,1.0,3.15
Virginia,Scott,"Scott, Virginia",21566,21040,20788,197,18428,18048,17865,153,17355,16998,16832,145,4137.0,,4137.0,77.0,1.0,3590.0,,3590.0,66.0,19.90090436790456,,19.90090436790456,19.90090436790456,39.08629441624365,17.269578603040216,,17.269578603040216,17.269578603040216,33.50253807106599,23.15701091519731,,23.15701091519731,23.15701091519731,50.326797385620914,20.095158130422615,,20.095158130422615,20.095158130422615,43.13725490196079,24.578184410646386,,24.578184410646386,24.578184410646386,53.103448275862064,21.32842205323194,,21.32842205323194,21.32842205323194,45.51724137931035,1,51169,72.6,72.7,72.8,56.2,81.4,13.3,81.7,13.4,81.6,13.4,70.7,0.0,5.0,4.8,4.7,35.4,0.0,65.83477234636871,38.90117597765363,41.75279329608939,53.35193548387095,13.51262365591398,56.78494623655914,0.219356892709328,0.716650748169373,0.466411970709965,0.742120343839541,0.0649474689589303,0.411015600127348,2,3.2458,0,5,0,1847,57,8564.406936845035,3.086085544125609,0,83.56846473029046,22898.0,23158.0,23337.0,5518.0,39820.0,40021.0,40062.0,14643.0,0.23,10,9,102.1,,59.257641164,81.0,9.89388138643722,49,11.24455160901419,11.302281368821292,11.420050028862804,7.614213197969544,24.900306037280902,25.0712927756654,25.303059457379256,18.781725888324875,85.44931837151071,85.77946768060836,85.93900327111795,77.66497461928934,80.4738940925531,80.78897338403041,80.96979026361363,73.60406091370558,69.2293424835389,69.48669201520913,69.54974023475083,65.98984771573603,74.20476676249652,74.47718631178707,74.51895324225515,70.05076142131979,1.0,38.0,51.0,51.0,0.437995388290739,1.67836257309942,0.411737853491296,1.12126541200431,0.419256326246917,4.35374149659864,0.410859286670008,3.78259886635726,535.8270652,41.07481952555912,0.186,0.2269999999999999,0.248,0.033,0.005,0.078,0.7825,0.4696,0.1691,0.8262,0.6758,0.19,0.08,1.0,12.26
